X,Y,FID,SWID,NAME,LADDR,LADDR2,LCITY,LSTATE,LZIP,LZIP4,COUNTRY,TYPE,PHONE,CONAME,COFIPS,LAT,LON,METHOD,REG_ID,NAICS_CODE,NAICS_DESC,STATUS_DAT,URL,LastVer
-114.2096426,47.6636242,2103,300023,LAKE COUNTY LANDFILL,KERR DAM ROAD, ,POLSON,MT,59860, ,US,BOTH, ,LAKE,30047,47.663624,-114.209643,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-15T00:00:00.000Z
-103.0005531,48.87629985,2104,380045,NOONAN LANDFILL LLC,COUNTY ROAD 21, ,NOONAN,ND,58765, ,US,BOTH,7018381182,DIVIDE,38023,48.8763,-103.000553,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-112.1747195,47.83138487,2105,300024,CHOTEAU LANDFILL,HIGHWAY 220, ,CHOTEAU,MT,59422, ,US,C&D, ,TETON,30099,47.831385,-112.17472,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-18T00:00:00.000Z
-99.9847666,48.28017271,2106,380046,RUGBY LANDFILL,60TH ST SE, ,RUGBY,ND,58368, ,US,C&D,7017766181,PIERCE,38069,48.280173,-99.984767,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-111.6730909,47.72016945,2107,300025,TETON COUNTY REFUSE DISPOSAL DISTRICT #1 - POWER,RAINBOW AVENUE, ,POWER,MT,59468, ,US,C&D, ,TETON,30099,47.720169,-111.673091,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-18T00:00:00.000Z
-103.3922495,47.76188256,2108,380047,MCKENZIE COUNTY LANDFILL,2491 132ND AVE NW, ,WATFORD CITY,ND,58854, ,US,BOTH,7015863445,MCKENZIE,38053,47.761883,-103.392249,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-112.4090081,47.4963697,2109,300026,"AUGUSTA SOLID WASTE MANAGEMENT DISTRICT
",SUN CANYON ROAD, ,AUGUSTA,MT,59648, ,US,C&D, ,LEWIS AND CLARK,30049,47.49637,-112.409008,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-15T00:00:00.000Z
-98.57044129,46.90503921,2110,380048,JAMESTOWN LANDFILL,8980 35TH ST SE, ,JAMESTOWN,ND,58401, ,US,MUNICIPAL,7012525900,STUTSMAN,38093,46.905039,-98.570441,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-112.5501501,46.97753464,2111,300027,"LINCOLN SOLID WASTE DISTRICT
",HIGHWAY 200, ,LINCOLN,MT,59639, ,US,C&D, ,LEWIS AND CLARK,30049,46.977535,-112.55015,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-15T00:00:00.000Z
-101.4276623,47.64403226,2112,380049,GARRISON INERT WASTE LANDFILL,16 ST NW, ,GARRISON,ND,58540, ,US,C&D,7013577831,MCLEAN,38055,47.644032,-101.427662,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-115.5592691,48.42760712,2113,300028,"LIBBY CLASS II LANDFILL
LIBBY CLASS II LANDFILL
LIBBY CLASS II LANDFILL
",2501 PIPE CREEK ROAD, ,LIBBY,MT,59923, ,US,MUNICIPAL, ,LINCOLN,30053,48.427607,-115.559269,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-15T00:00:00.000Z
-101.1422337,47.43847989,2114,380050,MISSOURI RIVER SANITATION INERT WASTE FACILITY,2526 2ND STREET NW, ,UNDERWOOD,ND,58576, ,US,C&D,7012557753,MCLEAN,38055,47.43848,-101.142234,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-115.0872817,48.91157993,2115,300029,"TOWN OF EUREKA LANDFILL
",653 AIRPORT ROAD, ,EUREKA,MT,59917, ,US,C&D, ,LINCOLN,30053,48.91158,-115.087282,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-15T00:00:00.000Z
-100.461759,47.47716845,2116,380051,MCCLUSKY INERT WASTE LANDFILL,4TH AVE NE, ,MCCLUSKY,ND,58463, ,US,C&D,7013632345,SHERIDAN,38083,47.477168,-100.461759,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-115.8697919,48.44527252,2117,300030,TOWN OF TROY LANDFILL,273 DUMP ROAD, ,TROY,MT,59935, ,US,C&D, ,LINCOLN,30053,48.445273,-115.869792,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-15T00:00:00.000Z
-115.1386256,48.08693768,2118,300031,CRYSTAL LAKE LANDFILL,101 DUMP ROAD, ,LIBBY,MT,59923, ,US,C&D, ,LINCOLN,30053,48.086938,-115.138626,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-15T00:00:00.000Z
-96.62956412,46.32355712,2119,380052,DISPOSAL SERVICES INC,RED RIVER RD, ,WAHPETON,ND, , ,US,C&D,7016423207,RICHLAND,38077,46.323557,-96.629564,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-112.3119048,45.54400241,2120,300032,"MADISON COUNTY LANDFILL  - TWIN BRIDGES 
",BEAR GULCH ROAD, ,TWIN BRIDGES,MT,59754, ,US,C&D, ,MADISON,30057,45.544002,-112.311905,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-18T00:00:00.000Z
-96.60851064,46.29626289,2121,380053,MINN-DAK FARMERS COOPERATIVE,7525 RED RIVER RD, ,WAHPETON,ND,58075, ,US,C&D,7016428411,RICHLAND,38077,46.296263,-96.608511,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-111.6682828,45.35079445,2122,300033,MADISON COUNTY LANDFILL  - ENNIS,JACK CREEK BRANCH ROAD, ,ENNIS,MT,59729, ,US,C&D, ,MADISON,30057,45.350794,-111.668283,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-15T00:00:00.000Z
-103.1796745,46.89191286,2123,380054,WASTE RECOVERY SERVICES INC,995 E HWY 10, ,BELFIELD,ND,58622, ,US,C&D, ,STARK,38089,46.891913,-103.179675,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-112.1290525,46.21211202,2124,300034,BOULDER LANDFILL,DUMP ROAD, ,BOULDER,MT,59632, ,US,C&D, ,JEFFERSON,30043,46.212112,-112.129052,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-15T00:00:00.000Z
-102.693278,46.85102327,2125,380055,CITY OF DICKINSON INERT LIME SLUDGE FACILITY,LEHIGH RD, ,DICKINSON,ND,58601, ,US,C&D,7014567776,STARK,38089,46.851023,-102.693278,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-112.0854875,45.88456414,2126,300035,WHITEHALL LANDFILL,PAUL GULCH ROAD, ,WHITEHALL,MT,59759, ,US,C&D, ,JEFFERSON,30043,45.884564,-112.085487,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-08-30T00:00:00.000Z,http://www.deq.mt.gov/SolidWaste/default.mcpx,2013-03-15T00:00:00.000Z
-102.727903,46.88206761,2127,380056,DICKINSON LANDFILL (MUNICIPAL),3389 ENERGY DR, ,DICKINSON,ND,58601, ,US,MUNICIPAL,7014567783,STARK,38089,46.882068,-102.727903,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-116.6789822,44.51340704,2128,160044,MIDVALE/CAMBRIDGE TRANSFER STATION,SHOEPEG RD, ,MIDVALE,ID,83645, ,US,BOTH, ,WASHINGTON,16087,44.513407,-116.678982,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-21T00:00:00.000Z,http://www.deq.idaho.gov/site-search.aspx?search=landfills&type=Documents,2013-03-25T00:00:00.000Z
-100.70777,46.8298725,2129,380057,BISMARCK LANDFILL,2111 N 52ND ST, ,BISMARCK,ND,58506, ,US,BOTH,7013551700,BURLEIGH,38015,46.829872,-100.70777,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-113.8378872,45.12552173,2130,160045,LEMHI COUNTY LANDFILL,ID-75, ,SALMON,ID,83467, ,US,MUNICIPAL, ,LEMHI,16059,45.125522,-113.837887,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-21T00:00:00.000Z,http://www.deq.idaho.gov/site-search.aspx?search=landfills&type=Documents,2013-03-25T00:00:00.000Z
-100.8477186,46.96171356,2131,380058,DB WASTE LLC,14108 34TH STREET NW, ,BISMARCK,ND,50503, ,US,C&D,7012223108,BURLEIGH,38015,46.961714,-100.847719,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-114.2290593,44.48498397,2132,160046,CHALLIS COLLECTION POINT,"DUMP ROAD, R19E, T14N, SECTION D4 NW 1/4 SW 1/4", ,CHALLIS,ID,83612, ,US,MUNICIPAL, ,CUSTER,16037,44.484984,-114.229059,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-21T00:00:00.000Z,http://www.deq.idaho.gov/site-search.aspx?search=landfills&type=Documents,2013-03-25T00:00:00.000Z
-100.4536384,48.84198574,2133,380059,BOTTINEAU LANDFILL,COUNTY ROAD 49, ,BOTTINEAU,ND,58318, ,US,C&D,7012283620,BOTTINEAU,38009,48.841986,-100.453638,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-113.4761698,43.88822025,2134,160047,LESLIE DUMP,PASS CREEK RD, ,MACKAY,ID,83226, ,US,MUNICIPAL, ,CUSTER,16037,43.88822,-113.47617,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-21T00:00:00.000Z,http://www.deq.idaho.gov/site-search.aspx?search=landfills&type=Documents,2013-03-25T00:00:00.000Z
-116.4870554,44.63769836,2135,160048,ADAMS COUNTY LANDFILL,"GOODRICH RD. (2MI W OF HWY 95), SOUTH OF TOWN", ,COUNCIL,ID,83643, ,US,BOTH, ,ADAMS,16003,44.637698,-116.487055,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-21T00:00:00.000Z,http://www.deq.idaho.gov/site-search.aspx?search=landfills&type=Documents,2013-03-25T00:00:00.000Z
-99.22255391,48.4269071,2136,380060,CANDO INERT LANDFILL,70TH ST SE, ,CANDO,ND,58324, ,US,C&D,7019683632,TOWNER,38095,48.426907,-99.222554,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-116.0362882,44.51324832,2137,160049,CASCADE LANDFILL,HWY 55, ,CASCADE,ID,83611, ,US,MUNICIPAL, ,VALLEY,16085,44.513248,-116.036288,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-21T00:00:00.000Z,http://www.deq.idaho.gov/site-search.aspx?search=landfills&type=Documents,2013-03-25T00:00:00.000Z
-97.69026636,46.25899808,2138,380061,DAKOTA LANDFILL,7972 129TH AVENUE SE, ,GWINNER,ND,58040, ,US,MUNICIPAL,7016782306,SARGENT,38081,46.258998,-97.690266,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-101.1037346,47.97418496,2139,380062,MCDANIEL LANDFILL,12300 247TH AVENUE, ,SAWYER,ND,58781, ,US,MUNICIPAL,9207324473,WARD,38101,47.974185,-101.103735,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-111.2468051,42.32139623,2140,160050,MONTPELIER CANYON LANDFILL,US 89, ,MONTPELIER,ID,83254, ,US,MUNICIPAL, ,BEAR LAKE,16007,42.321396,-111.246805,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-21T00:00:00.000Z,http://www.deq.idaho.gov/site-search.aspx?search=landfills&type=Documents,2013-03-26T00:00:00.000Z
-111.5778498,42.68752487,2141,160051,SODA SPRINGS SANITARY LANDFILL,HOOPER AVE, ,SODA SPRINGS,ID,83276, ,US,BOTH, ,CARIBOU,16029,42.687525,-111.57785,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-21T00:00:00.000Z,http://www.deq.idaho.gov/site-search.aspx?search=landfills&type=Documents,2013-03-26T00:00:00.000Z
-102.0721266,48.66867341,2142,380063,KENMARE LANDFILL,SOO ST SE, ,KENMARE,ND,58746, ,US,C&D,7013854232,WARD,38101,48.668673,-102.072127,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-111.8569346,43.42766185,2143,160052,BONNEVILLE COUNTY PETERSON HILL LANDFILL,SUNNYSIDE RD, ,IDAHO FALLS,ID,83401, ,US,BOTH, ,BONNEVILLE,16019,43.427662,-111.856935,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-21T00:00:00.000Z,http://www.deq.idaho.gov/site-search.aspx?search=landfills&type=Documents,2013-03-26T00:00:00.000Z
-101.1678868,47.97821745,2144,380064,OAK VALLEY INERT SOLID WASTE MANAGEMENT FACILITY INC,8601 247TH AVE SE, ,SAWYER,ND,58781, ,US,C&D,7016245703,WARD,38101,47.978217,-101.167887,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-112.0150188,43.51782311,2145,160053,HEMMERT AVE LANDFILLS,2455 HEMMERT AVE, ,IDAHO FALLS,ID,83401, ,US,BOTH, ,BONNEVILLE,16019,43.517823,-112.015019,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-21T00:00:00.000Z,http://www.deq.idaho.gov/site-search.aspx?search=landfills&type=Documents,2013-03-26T00:00:00.000Z
-102.487101,47.97455959,2146,380065,NEW TOWN INERT WASTE LANDFILL,WEST AVE, ,NEW TOWN,ND,58763, ,US,C&D,7016274812,MOUNTRAIL,38061,47.97456,-102.487101,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-111.8188139,42.14465822,2147,160054,RIVERDALE LANDFILL,HWY 36, ,PRESTON,ID,83263, ,US,BOTH, ,FRANKLIN,16041,42.144658,-111.818814,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-21T00:00:00.000Z,http://www.deq.idaho.gov/site-search.aspx?search=landfills&type=Documents,2013-03-26T00:00:00.000Z
-102.1231943,47.94693586,2148,380066,PARSHALL,37TH ST, ,PARSHALL,ND,58770, ,US,C&D,7018623459,MOUNTRAIL,38061,47.946936,-102.123194,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-109.7010807,40.93800175,2149,490044,MANILA MSW LANDFILL,ON HIGHWAY 44 SOUTH OF TOWN, ,MANILA,UT,84046, ,US,MUNICIPAL,4357843143,DAGGETT,49009,40.938002,-109.701081,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-27T00:00:00.000Z,http://www.hazardouswaste.utah.gov/Solid_Waste_Section/PermittedSolidWasteLandfills.htm,2013-04-01T00:00:00.000Z
-102.3972145,48.32872514,2150,380067,STANLEY LANDFILL,HWY 8, ,STANLEY,ND,58784, ,US,C&D,7016282225,MOUNTRAIL,38061,48.328725,-102.397214,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-111.5049771,40.80416288,2151,490045,SUMMIT COUNTY HENEFER THREE MILE CANYON LANDFILL,WEST ARAPAHOE DRIVE, ,COALVILLE,UT,84017, ,US,BOTH,4353363120,SUMMIT,49043,40.804163,-111.504977,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-27T00:00:00.000Z,http://www.hazardouswaste.utah.gov/Solid_Waste_Section/PermittedSolidWasteLandfills.htm,2013-04-01T00:00:00.000Z
-98.71107167,46.36844211,2152,380068,CITY OF EDGELEY INERT WASTE LANDFILL,2ND ST NE, ,EDGELEY,ND,58433, ,US,C&D,7014932208,LAMOURE,38045,46.368442,-98.711072,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-09-03T00:00:00.000Z,http://www.ndhealth.gov/wm/Publications/,2013-03-19T00:00:00.000Z
-110.367815,40.26736802,2153,490046,DUCHESNE WASATCH BLUEBENCH MSW LANDFILL,PO BOX 356, ,DUCHESNE,UT,84007, ,US,MUNICIPAL,4357382468,DUCHESNE,49013,40.267368,-110.367815,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-27T00:00:00.000Z,http://www.hazardouswaste.utah.gov/Solid_Waste_Section/PermittedSolidWasteLandfills.htm,2013-04-02T00:00:00.000Z
-111.3697935,44.44855355,2154,160055,FREMONT COUNTY ISLAND PARK LANDFILL,YALE-KILGORE RD, ,ISLAND PARK,ID,83429, ,US,MUNICIPAL, ,FREMONT,16043,44.448554,-111.369793,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-21T00:00:00.000Z,http://www.deq.idaho.gov/site-search.aspx?search=landfills&type=Documents,2013-03-26T00:00:00.000Z
-111.1532606,41.77901584,2155,490047,RICH COUNTY MSW LANDFILL,9 MILES NORTH OF RANDOLPH, ,RANDOLPH,UT,84038, ,US,MUNICIPAL,4358819700,RICH,49033,41.779016,-111.153261,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-03-27T00:00:00.000Z,http://www.hazardouswaste.utah.gov/Solid_Waste_Section/PermittedSolidWasteLandfills.htm,2013-04-02T00:00:00.000Z
-110.7534889,43.40140076,2156,560039,HORSETHIEF CANYON LANDFILL #2,5400 US 26/89/191, ,JACKSON,WY,83001, ,US,BOTH, ,TETON,56039,43.401401,-110.753489,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-03T00:00:00.000Z,http://deq.state.wy.us/shwd/,2013-03-19T00:00:00.000Z
-108.4312753,44.8698416,2157,560040,NORTH BIG HORN COUNTY LANDFILL,"BETWEEN LOVELL & COWLEY, ON LANE 9 OFF HWY 310", ,LOVELL,WY,82435, ,US,BOTH, ,BIG HORN,56003,44.869842,-108.431275,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-03T00:00:00.000Z,http://deq.state.wy.us/shwd/,2013-03-19T00:00:00.000Z
-105.5675854,41.3455198,2158,560002,LARAMIE LANDFILL,"N 9TH ST, ~1MI N OF CITY ON W SIDE OF RD", ,LARAMIE,WY,82072, ,US,BOTH, ,ALBANY,56001,41.34552,-105.567585,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-03T00:00:00.000Z,http://deq.state.wy.us/shwd/,2013-03-19T00:00:00.000Z
-104.272309,42.04546515,2159,560003,TORRINGTON LANDFILL #2,HWY 156 TO LANDFILL ROAD, ,TORRINGTON,WY,82240, ,US,BOTH, ,GOSHEN,56015,42.045465,-104.272309,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-03T00:00:00.000Z,http://deq.state.wy.us/shwd/,2013-03-19T00:00:00.000Z
-108.0756278,44.42991091,2160,560041,BIG HORN COUNTY SOLID WASTE DISTRICT SOUTH,2570 LANE 39, ,BASIN,WY,82410, ,US,BOTH, ,BIG HORN,56003,44.429911,-108.075628,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-03T00:00:00.000Z,http://deq.state.wy.us/shwd/,2013-03-19T00:00:00.000Z
-104.13065,41.61736217,2161,560004,LAGRANGE LANDFILL,"COUNTY RD. TO ALBAN, OFF GOSHEN COUNTY CONNECTION", ,LAGRANGE,WY,82221, ,US,BOTH, ,GOSHEN,56015,41.617362,-104.13065,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-03T00:00:00.000Z,http://deq.state.wy.us/shwd/,2013-03-19T00:00:00.000Z
-104.1694298,43.79702445,2162,560005,NEWCASTLE #2 LANDFILL,"3 MI SE OF NEWCASTLE OFF HWY 85, 10 W. WARWICK", ,NEWCASTLE,WY,82701, ,US,BOTH, ,WESTON,56045,43.797024,-104.16943,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-03T00:00:00.000Z,http://deq.state.wy.us/shwd/,2013-03-19T00:00:00.000Z
-104.608063,44.13087005,2163,560006,UPTON #4 LANDFILL,"PO BOX 203, PO BOX 203", ,UPTON,WY,82730, ,US,BOTH, ,WESTON,56045,44.13087,-104.608063,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-03T00:00:00.000Z,http://deq.state.wy.us/shwd/,2013-03-19T00:00:00.000Z
-108.2061818,43.69202701,2164,560007,THERMOPOLIS LANDFILL,"SUNNYSIDE LANE, PO BOX 603", ,THERMOPOLIS,WY,82443, ,US,BOTH, ,HOT SPRINGS,56017,43.692027,-108.206182,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-03T00:00:00.000Z,http://deq.state.wy.us/shwd/,2013-03-19T00:00:00.000Z
-104.4528758,42.77104242,2165,560008,LUSK LANDFILL,"28 RD. N, PO BOX 390", ,LUSK,WY,82225, ,US,BOTH, ,NIOBRARA,56027,42.771042,-104.452876,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-03T00:00:00.000Z,http://deq.state.wy.us/shwd/,2013-03-19T00:00:00.000Z
-104.6705603,42.75274843,2166,560009,MANVILLE LANDFILL,"OLD HWY, PO BOX 67", ,MANVILLE,WY,82227, ,US,BOTH, ,NIOBRARA,56027,42.752748,-104.67056,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2013-01-03T00:00:00.000Z,http://deq.state.wy.us/shwd/,2013-03-19T00:00:00.000Z
-83.2992396,36.15549552,2167,470036,MORRISTOWN BALEFILL LANDFILL,3849 SUBLETT ROAD, ,MORRISTOWN,TN,37813, ,US,MUNICIPAL, ,HAMBLEN,47063,36.155496,-83.29924,IMAGERY/OTHER, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-11-05T00:00:00.000Z,http://www.tn.gov/environment/swm/solid_waste/,2013-01-02T00:00:00.000Z
-83.86770686,35.98023107,2168,470037,"RIVERSIDE C&D LANDFILL, LLC",3330 DELROSE DRIVE, ,KNOXVILLE,TN,37914, ,US,C&D, ,KNOX,47093,35.980231,-83.867707,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-11-05T00:00:00.000Z,http://www.tn.gov/environment/swm/solid_waste/,2013-01-02T00:00:00.000Z
-84.24484454,35.98309656,2169,470038,DOE Y-12 CONSTRUCTION DEMOLITION LANDFILL VII,CLEAR SPRING ROAD, ,OAK RIDGE,TN,37830, ,US,C&D, ,ANDERSON,47001,35.983097,-84.244845,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-11-05T00:00:00.000Z,http://www.tn.gov/environment/swm/solid_waste/,2013-01-02T00:00:00.000Z
-85.14004412,35.86556448,2170,470039,CUMBERLAND COUNTY LANDFILL,904 LANDFILL ROAD, ,CROSSVILLE,TN,38572, ,US,MUNICIPAL, ,CUMBERLAND,47035,35.865564,-85.140044,IMAGERY, ,562212,"SOLID WASTE LANDFILLS, NONHAZARDOUS",2012-11-05T00:00:00.000Z,http://www.tn.gov/environment/swm/solid_waste/,2013-01-02T00:00:00.000Z
